incident_datetime,alarm_box_borough,zipcode,alarm_box_location,lat,lon,CountyName,Geoid2010
2017-04-05T21:00:45.000,MANHATTAN,10012.0,THOMPSON & PRINCE STS,40.7261224,-74.00161,New York County,36061004900
2017-05-03T09:01:26.000,RICHMOND / STATEN ISLAND,10312.0,HUGUENOT AVE & WOODROW RD,40.5432265,-74.19728429999998,Richmond County,36085017009
2017-11-24T17:37:02.000,QUEENS,11367.0,147 ST & 75 RD,40.7239424,-73.818071,Queens County,36081077907
2017-12-30T11:36:25.000,BRONX,10473.0,CASTLE HILL & LACOMBE AVES,40.816927899999996,-73.847484,Bronx County,36005009000
2017-09-26T11:35:51.000,BRONX,10463.0,BAILEY AVE & ALBANY CRESCENT,40.876860799999996,-73.90344300000002,Bronx County,36005027700
2017-09-05T23:13:37.000,BROOKLYN,11205.0,MYRTLE AVE & WASHINGTON PK,40.6932938,-73.97387420000003,Kings County,36047018501
2017-04-16T14:22:55.000,MANHATTAN,10003.0,2 AVE & E 7 ST,40.7276533,-73.9879156,New York County,36061003800
2017-11-13T17:36:35.000,BRONX,10468.0,CRESTON AVE & 184 ST,40.8596588,-73.89982409999998,Bronx County,36005023703
2017-10-20T14:08:51.000,BROOKLYN,11231.0,HICKS & MILL STS,40.6760791,-74.0050735,Kings County,36047005900
2017-05-05T17:17:30.000,RICHMOND / STATEN ISLAND,10314.0,ROCKLAND AVE & BORMAN AVE,40.5795317,-74.1502007,Richmond,36085027900
2017-02-05T16:24:52.000,MANHATTAN,10014.0,WASHINGTON & LEROY STS,40.7830603,-73.9712488,New York,36061016900
2017-06-11T17:10:52.000,MANHATTAN,10029.0,3 AVE & 112 ST,40.7954061,-73.94188259999999,New York County,36061017200
2017-08-23T17:46:11.000,MANHATTAN,10002.0,PITT & BROOME STS,40.716123,-73.9836542,New York County,36061001200
2017-10-26T10:53:26.000,BRONX,10475.0,FOOT OF DONIZETTI PL,40.876020200000006,-73.8333193,Bronx County,36005046201
2017-04-18T15:24:44.000,QUEENS,11358.0,NORTHERN BLVD & 194 ST,40.7578571,-73.78760079999998,Queens County,36081142900
2017-01-02T17:03:17.000,BRONX,10452.0,GRAND CONCOURSE & 172 ST,40.8408723,-73.9125154,Bronx County,36005022500
2017-06-09T05:13:40.000,MANHATTAN,10075.0,YORK AVE & 77 ST,40.770081899999994,-73.9514007,New York County,36061013200
2017-05-03T11:13:30.000,QUEENS,11356.0,130 ST & 18 AVE,40.7832331,-73.8386141,Queens County,36081094500
2017-01-30T07:57:29.000,MANHATTAN,10004.0,BROAD & SOUTH STS,40.7830603,-73.9712488,New York,36061016900
2017-08-18T16:27:48.000,BRONX,10458.0,MARION AVE & E BEDFORD PK BLVD,40.86802700000001,-73.88402159999998,Bronx County,36005041500
2017-10-31T18:09:46.000,BROOKLYN,11209.0,GELSTON AVE & 86 ST,40.620982399999995,-74.0253742,Kings County,36047016000
2017-11-17T11:46:14.000,MANHATTAN,10029.0,3 AVE & E 102 ST,40.7861744,-73.94008659999999,New York County,36061016200
2017-05-19T20:10:12.000,BROOKLYN,11210.0,AVENUE N & E 26 ST,40.6167818,-73.9488387,Kings County,36047075600
2017-08-14T12:09:06.000,BROOKLYN,11221.0,EVERGREEN AVE & PALMETTO ST,40.69180799999999,-73.91861999999998,Kings County,36047039900
2017-12-11T17:53:26.000,MANHATTAN,10027.0,POWELL BLVD & W 129 ST,40.81148579999999,-73.9463647,New York County,36061022400
2017-08-06T17:54:06.000,BROOKLYN,,GATEWAY NAT PK-BLDG 135-FLOYD BENNETT DR,40.58816030000001,-73.8969745,Kings County,36047070202
2017-02-08T08:27:12.000,BROOKLYN,11206.0,MAUJER ST & LEONARD ST,40.71059210000001,-73.9471007,Kings County,36047050300
2017-02-25T12:39:07.000,MANHATTAN,10009.0,AVENUE D & 4 ST,40.721286600000006,-73.9777963,New York County,36061002601
2017-07-09T14:10:43.000,QUEENS,11357.0,149 ST & 20 RD,40.7807999,-73.81704609999998,Queens County,36081103900
2017-12-31T16:39:14.000,BRONX,10454.0,WILLIS AVE & 136 ST,40.8078083,-73.92380340000003,Bronx County,36005002500
2017-08-28T11:48:51.000,RICHMOND / STATEN ISLAND,10305.0,LINDEN PL & NEW LA->,34.0522342,-118.24368490000002,Los Angeles County,6037207400
2017-01-24T08:02:49.000,QUEENS,11104.0,47 AVE & 41 ST,40.7417006,-73.9237326,Queens County,36081018102
2017-08-06T14:32:34.000,RICHMOND / STATEN ISLAND,10314.0,LAGUARDIA AVE & CROAK AVE,40.5795317,-74.1502007,Richmond,36085027900
2017-04-05T21:52:46.000,MANHATTAN,10027.0,BROADWAY & 122 ST,40.81188849999999,-73.9612369,New York County,36061021100
2017-07-11T15:32:20.000,BRONX,10472.0,PUGSLEY & ELLIS AVES SOUTH OF 177 ST,40.8503119,-73.9121688,Bronx County,36005021700
2017-12-08T16:43:31.000,RICHMOND / STATEN ISLAND,10301.0,JERSEY ST-500' SOUTH OF RICHMOND TERR,40.6366977,-74.08588470000002,Richmond County,36085001100
2017-06-16T18:34:50.000,BRONX,10456.0,"WEBSTER AVE, 600 FEET NORTH OF EAST 169T",40.83196660000001,-73.909604,Bronx County,36005014500
2017-02-13T18:05:43.000,MANHATTAN,10039.0,8 AVE & 155 ST,40.829223799999994,-73.9372585,New York County,36061024302
2017-07-14T18:49:13.000,BRONX,10467.0,WARING AVE & BX PARK E,40.8610377,-73.8502203,Bronx County,36005031800
2017-02-06T16:37:53.000,BROOKLYN,11214.0,HARWAY AVE & BAY 46 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-10-17T13:21:38.000,MANHATTAN,10007.0,W. BWAY & WARREN ST,40.714946399999995,-74.0096796,New York County,36061002100
2017-12-03T18:24:17.000,MANHATTAN,10037.0,PARK AVE & E 130 ST,40.808170000000004,-73.9365911,New York County,36061024200
2017-07-08T23:22:55.000,QUEENS,11412.0,JORDAN AVE & WOOD ST,40.7282239,-73.7948516,Queens,36081124700
2017-10-28T20:24:14.000,QUEENS,11373.0,51 AVE & 92 ST,40.7282239,-73.7948516,Queens,36081124700
2017-10-16T17:57:48.000,BROOKLYN,11217.0,FLATBUSH AVE & PARK PL,40.6775365,-73.9727063,Kings County,36047016100
2017-03-12T17:19:08.000,QUEENS,11105.0,DITMARS BLVD AND CRESCENT ST,40.7282239,-73.7948516,Queens,36081124700
2017-03-21T15:47:55.000,QUEENS,11377.0,58 ST & 41 DR,40.7282239,-73.7948516,Queens,36081124700
2017-06-19T07:15:16.000,QUEENS,11106.0,36 AVE & 12 ST,40.76081509999999,-73.93916,Queens County,36081008500
2017-07-24T19:29:51.000,MANHATTAN,10024.0,AMSTERDAM AVE & 87 ST,40.7883666,-73.97454590000002,New York County,36061017500
2017-07-10T04:08:59.000,BROOKLYN,11226.0,BEDFORD AVE & NEWKIRK AVE,40.6781784,-73.94415790000002,Kings,36047031300
2017-08-22T10:06:14.000,BRONX,10473.0,CASTLE HILL AVE & ZEREGA AVE,40.8125855,-73.8465861,Bronx County,36005000400
2017-12-10T20:28:33.000,MANHATTAN,10029.0,MADISON AVE & E 111 ST,40.79679779999999,-73.9471705,New York County,36061017402
2017-05-05T13:29:11.000,BRONX,10451.0,MORRIS AVE & 141 ST,40.81506479999999,-73.92741769999998,Bronx County,36005005100
2017-07-19T09:06:58.000,BRONX,10456.0,TELLER AVE & 167 ST,40.8309583,-73.9123801,Bronx County,36005017701
2017-06-26T07:30:15.000,MANHATTAN,10030.0,POWELL BLVD & W 140 ST,40.8185215,-73.94147219999998,New York County,36061023000
2017-01-28T11:26:00.000,MANHATTAN,10018.0,9 AVE & 40 ST,40.7830603,-73.9712488,New York,36061016900
2017-04-01T12:12:18.000,BRONX,10451.0,MORRIS AVE & 141 ST,40.81506479999999,-73.92741769999998,Bronx County,36005005100
2017-12-30T18:49:40.000,MANHATTAN,10034.0,BROADWAY & ISHAM ST,40.86812030000001,-73.91975330000002,New York County,36061030300
2017-12-13T13:43:03.000,MANHATTAN,10027.0,W 123 ST & LENOX AVE/MALCOLM X BLVD,40.7830603,-73.9712488,New York,36061016900
2017-04-19T02:02:11.000,BROOKLYN,11233.0,PATCHEN AVE & MACON ST,40.683771,-73.92622209999998,Kings County,36047038300
2017-06-20T09:12:46.000,BRONX,10452.0,WALTON AVE & MCCLELLAN ST,40.833546999999996,-73.9203715,Bronx County,36005019700
2017-07-21T23:01:58.000,BROOKLYN,11221.0,WILSON AVE & BLEECKER ST,40.697069,-73.9193201,Kings County,36047043100
2017-04-12T06:09:43.000,MANHATTAN,10012.0,MACDOUGAL & 4 STS,40.7322213,-73.9986277,New York County,36061006500
2017-06-14T19:13:37.000,BRONX,10458.0,WEBSTER AVE & S/END OF BOTANICAL SQ,40.86238839999999,-73.87724779999998,Bronx County,36005033400
2017-08-19T14:03:13.000,BRONX,10451.0,GRAND CONCOURSE & 163 ST,40.8285341,-73.92157050000002,Bronx County,36005018301
2017-08-08T18:39:49.000,BROOKLYN,11206.0,FLUSHING AVE & WALWORTH ST,40.6991904,-73.95518349999998,Kings County,36047123700
2017-12-26T08:43:25.000,MANHATTAN,10013.0,LAFAYETTE & WORTH STS,40.7143512,-74.00299270000002,New York County,36061003100
2017-11-09T17:47:43.000,BROOKLYN,11231.0,KING ST & DWIGHT ST,40.6763103,-74.0087185,Kings County,36047008500
2017-08-01T14:43:29.000,BROOKLYN,11229.0,AVENUE W & BATCHELDER ST,40.5962903,-73.938197,Kings County,36047057200
2017-10-17T19:50:51.000,BRONX,10457.0,E TREMONT AVE & WASHINGTON AVE,40.8470406,-73.8980531,Bronx County,36005039500
2017-08-17T23:10:31.000,QUEENS,11412.0,112 AVE & 201 ST,40.7282239,-73.7948516,Queens,36081124700
2017-05-24T09:49:33.000,QUEENS,11417.0,LIBERTY AVE & 102 ST,40.7282239,-73.7948516,Queens,36081124700
2017-03-10T22:54:42.000,MANHATTAN,10025.0,BROADWAY & 112 ST,40.8054183,-73.96568070000002,New York County,36061019900
2017-12-04T19:07:06.000,BRONX,10472.0,SOUND VIEW AVE AND BRUCKNER BLVD SB SVC,40.8250771,-73.8703451,Bronx County,36005004400
2017-04-18T09:32:11.000,BRONX,10452.0,M.L.KING JR BLVD & W 165 ST,40.8345434,-73.93033729999998,Bronx County,36005019300
2017-01-09T13:35:45.000,MANHATTAN,10026.0,MANHATTAN AVE & 114 ST,40.8037381,-73.9577813,New York County,36061020102
2017-07-24T08:24:28.000,MANHATTAN,10025.0,COLUMBUS AVE & W 100 ST,40.795477399999996,-73.965616,New York County,36061018900
2017-07-24T18:28:39.000,MANHATTAN,10010.0,3 AVE & 26 ST,40.7402902,-73.98041669999998,New York County,36061006600
2017-08-12T18:43:01.000,MANHATTAN,10002.0,N/S GRAND ST 300' W OF FDR DR,40.7830603,-73.9712488,New York,36061016900
2017-12-31T01:33:01.000,RICHMOND / STATEN ISLAND,10304.0,BAY ST & UNION PL,40.6277914,-74.0762926,Richmond County,36085002100
2017-06-09T10:06:04.000,BRONX,10460.0,TAYLOR AVE & GUERLAIN ST,40.8392298,-73.8666681,Bronx County,36005021601
2017-09-07T20:00:04.000,BROOKLYN,11203.0,CHURCH AVE & BROOKLYN AVE,40.6781784,-73.94415790000002,Kings,36047031300
2017-01-14T10:38:00.000,BRONX,10468.0,CRESTON AVE & 196 ST,40.8683918,-73.89418409999998,Bronx County,36005040304
2017-04-02T20:13:23.000,MANHATTAN,,BEDFORD & COMMERCE STS,40.7315597,-74.00493890000001,New York County,36061006700
2017-09-07T23:35:43.000,MANHATTAN,10003.0,3 AVE & E 20 ST,40.7389154,-73.98289640000002,New York County,36061006400
2017-03-04T19:38:48.000,MANHATTAN,10128.0,LEXINGTON AVE & 87 ST,40.7830603,-73.9712488,New York,36061016900
2017-03-22T10:39:05.000,BROOKLYN,11237.0,KNICKERBOCKER AVE & TROUTMAN ST,40.703239,-73.92614000000002,Kings County,36047042700
2017-11-21T07:56:36.000,BRONX,10466.0,PITMAN & BAYCHESTER AVES,40.8447819,-73.86482679999997,Bronx,36005023800
2017-12-26T17:54:42.000,BROOKLYN,11234.0,FARRAGUT RD OPP E 58 ST,40.63851409999999,-73.92596429999998,Kings County,36047094401
2017-09-05T18:44:00.000,MANHATTAN,10016.0,2 AVE & E 39 ST,40.7475904,-73.97332089999998,New York County,36061007800
2017-11-27T08:45:50.000,QUEENS,11101.0,47 AVE & 11 ST,40.7450134,-73.95070279999999,Queens County,36081000700
2017-05-20T12:56:45.000,BROOKLYN,11211.0,LEE AVE & TAYLOR ST,40.70701409999999,-73.9613866,Kings County,36047053500
2017-02-20T20:28:54.000,BROOKLYN,11217.0,ATLANTIC AVE & NEVINS ST,40.68609259999999,-73.98265339999998,Kings County,36047003900
2017-12-15T15:41:46.000,MANHATTAN,10003.0,IRVING PL & E 15 ST,40.734316799999995,-73.9869573,New York County,36061005000
2017-05-12T18:48:21.000,BROOKLYN,11207.0,LIVONIA AVE & WARWICK ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-08-27T13:55:57.000,BRONX,10474.0,SPOFFORD AVE & MANIDA ST,40.8142757,-73.88834720000001,Bronx County,36005009300
2017-08-18T09:13:04.000,QUEENS,11358.0,39 AVE & 192 ST,40.7282239,-73.7948516,Queens,36081124700
2017-03-10T18:10:46.000,BRONX,10468.0,WALTON AVE & 184 ST,40.8602669,-73.9016463,Bronx County,36005023900
2017-01-13T17:39:43.000,QUEENS,11368.0,CORONA AVE & 106 ST,40.743956,-73.8574854,Queens County,36081043900
2017-06-02T23:00:01.000,MANHATTAN,10031.0,RIVERSIDE DR & W 142 ST,40.8254388,-73.95370919999998,New York County,36061022900
2017-10-26T08:59:16.000,BRONX,10475.0,FT OF ELGAR PL S/SECT CO-OP CITY,40.863822,-73.8219567,Bronx County,36005030200
2017-05-31T22:07:39.000,MANHATTAN,10029.0,LEXINGTON AVE & 107 ST,40.7929264,-73.9457949,New York County,36061017200
2017-07-21T11:02:25.000,BROOKLYN,11212.0,RUTLAND RD & ROCKAWAY PKWY,40.6643553,-73.9238108,Kings County,36047089200
2017-08-16T14:59:18.000,BRONX,10468.0,SEDGWICK AVE & WEST KINGSBRIDGE RD,40.869594,-73.90382290000002,Bronx County,36005026900
2017-06-04T08:29:03.000,BROOKLYN,11210.0,FOSTER AVE 250' W OF BROOKLYN AVE,40.628230200000004,-73.974772,Kings County,36047046201
2017-06-10T21:41:54.000,BROOKLYN,11211.0,GRAND ST & HAVEMEYER ST,40.712744799999996,-73.95680999999998,Kings County,36047052300
2017-12-17T18:25:05.000,BROOKLYN,11214.0,N. SVC RD LIEF ERICSON DR & BAY 17 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-08-30T22:14:58.000,MANHATTAN,,5 AV & LUIS M MARIN BLVD/116 ST,40.7744146,-73.9656177,New York County,36061014300
2017-08-10T01:58:00.000,BROOKLYN,11203.0,AVE D & EAST 46 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-03-01T11:53:36.000,QUEENS,11374.0,S/S QUEENS BLVD & 63 DR,40.7301359,-73.86236729999997,Queens County,36081069300
2017-12-18T16:31:08.000,QUEENS,11422.0,WELLER AVE & 253 ST,40.6592639,-73.73475040000002,Queens County,36081066000
2017-07-24T21:52:39.000,MANHATTAN,10075.0,FDR DRIVE & 78 ST,40.76964410000001,-73.94839999999998,New York County,36061013200
2017-11-02T07:15:44.000,QUEENS,11369.0,NORTHERN BLVD & 92 ST,40.7282239,-73.7948516,Queens,36081124700
2017-03-23T15:16:38.000,QUEENS,11358.0,45 RD & FRANCIS LEWIS BLVD,40.7282239,-73.7948516,Queens,36081124700
2017-02-07T11:23:03.000,BRONX,10475.0,CO-OP CITY BLVD & CARVER LOOP EAST,40.8793197,-73.82539489999998,Bronx County,36005046201
2017-04-04T18:06:02.000,BRONX,10467.0,STEUBEN AVE & MOSHOLU PKWY N.,40.8770265,-73.8818575,Bronx County,36005041900
2017-04-27T00:53:18.000,MANHATTAN,10029.0,MADISON & 99 ST,40.7891821,-73.95273159999998,New York County,36061016800
2017-09-10T17:58:37.000,BROOKLYN,11233.0,SARATOGA AVE & FULTON ST,40.6785715,-73.9162994,Kings County,36047030100
2017-01-18T20:52:26.000,MANHATTAN,10039.0,POWELL BLVD & W 145 ST,40.82161470000001,-73.93898450000002,New York County,36061023200
2017-01-11T07:39:18.000,BRONX,10466.0,BYRON AVE & 237 ST,40.8967039,-73.85353649999998,Bronx County,36005043400
2017-03-26T20:30:18.000,MANHATTAN,10009.0,FDR DRIVE & 4 ST,40.735988299999995,-73.97480929999998,New York County,36061006200
2017-12-03T05:38:19.000,MANHATTAN,10035.0,PARK AVE & E 118 ST,40.800669899999995,-73.9424214,New York County,36061018400
2017-08-29T12:16:54.000,BRONX,10453.0,GRAND AVE & W 182 ST,40.8577041,-73.9065191,Bronx County,36005025100
2017-03-26T16:48:06.000,BROOKLYN,11209.0,RIDGE BLVD & 77 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-12-08T15:28:53.000,QUEENS,11363.0,41 AVE & 247 ST,40.7282239,-73.7948516,Queens,36081124700
2017-01-11T00:36:21.000,BRONX,10467.0,PERRY AVE & HOLT PL,40.8763054,-73.8759173,Bronx County,36005042300
2017-05-02T05:39:02.000,BRONX,10474.0,LAFAYETTE & HUNTS POINT AVES,40.816689600000004,-73.88808370000002,Bronx County,36005009300
2017-12-27T13:09:33.000,MANHATTAN,10018.0,BROADWAY & W 35 ST,40.7830603,-73.9712488,New York,36061016900
2017-06-07T23:46:59.000,BRONX,10463.0,BROADWAY & W 225 ST,40.8742634,-73.91032790000001,New York County,36061030900
2017-10-18T22:13:59.000,QUEENS,11102.0,30TH DR AND 23RD ST,40.7676231,-73.9278288,Queens County,36081007900
2017-11-10T21:21:21.000,BRONX,10457.0,E TREMONT AVE & WASHINGTON AVE,40.8470406,-73.8980531,Bronx County,36005039500
2017-05-17T23:39:30.000,BROOKLYN,11230.0,AVENUE J & E 2 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-01-24T16:16:01.000,QUEENS,11001.0,HILLSIDE AVE & 260 ST,40.7373361,-73.7083245,Queens County,36081157902
2017-04-13T02:14:15.000,BRONX,10455.0,WESTCHESTER & FOREST AVES,40.81728349999999,-73.90646559999998,Bronx County,36005007500
2017-01-22T13:37:49.000,BRONX,10475.0,FOOT OF DEBS PL,40.876536,-73.82791329999998,Bronx County,36005046201
2017-02-21T16:21:01.000,BROOKLYN,11228.0,10 AVE & 73 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-11-03T18:01:23.000,BRONX,10461.0,MAHAN AND ROBERTS AVE,40.84627070000001,-73.82857,Bronx County,36005026602
2017-09-25T20:26:34.000,QUEENS,11372.0,37 AVE & 71 ST,40.7486842,-73.8945327,Queens County,36081029100
2017-06-12T10:07:05.000,BRONX,10472.0,WATSON & WARD AVES,40.8262904,-73.8767261,Bronx County,36005005002
2017-12-26T15:57:00.000,BROOKLYN,11208.0,SPRING CREEK GARDENS-LORING AV & DREW ST,40.6672739,-73.8606975,Kings County,36047122000
2017-01-21T17:52:04.000,QUEENS,11102.0,ASTORIA BLVD & 4 ST,40.7732656,-73.9337288,Queens County,36081008700
2017-08-27T11:04:23.000,QUEENS,11364.0,E SVC RD CLEARVIEW XWAY & 50 AVE,40.7282239,-73.7948516,Queens,36081124700
2017-11-09T12:33:59.000,BROOKLYN,11228.0,13 AVE & 76 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-12-25T01:59:34.000,QUEENS,11428.0,90 AVE & 208 ST,40.7282239,-73.7948516,Queens,36081124700
2017-05-08T15:40:47.000,MANHATTAN,10029.0,3 AVE & 112 ST,40.7954061,-73.94188259999999,New York County,36061017200
2017-01-26T20:52:05.000,MANHATTAN,10039.0,159 ST-600' WEST OF 8 AVE,40.8352594,-73.94385249999998,New York County,36061024500
2017-02-11T21:52:27.000,MANHATTAN,10039.0,POWELL BLVD & W 146 ST,40.822285799999996,-73.93849250000002,New York County,36061023400
2017-05-09T18:22:28.000,BROOKLYN,11212.0,SUTTER AVE & GRAFTON ST,40.6659198,-73.91854959999998,Kings County,36047090000
2017-08-06T21:21:23.000,BROOKLYN,11212.0,BELMONT AV & STONE/MOTHER GASTON BLVD,40.664473799999996,-73.90517480000003,Kings County,36047091000
2017-07-13T16:31:11.000,BROOKLYN,11213.0,KINGSTON AVE & BERGEN ST,40.675643,-73.94159549999998,Kings County,36047031100
2017-04-20T21:58:07.000,MANHATTAN,10026.0,POWELL BLVD & W 114 ST,40.80195120000001,-73.9535543,New York County,36061021800
2017-11-25T16:35:54.000,MANHATTAN,10014.0,HUDSON & MORTON STS,40.73095199999999,-74.00672259999997,New York County,36061006700
2017-05-04T17:03:46.000,MANHATTAN,10003.0,1 AVE & E 14 ST,40.7313444,-73.9832545,New York County,36061004000
2017-10-31T06:04:17.000,MANHATTAN,10036.0,10 AVE & W 43 ST,40.7612015,-73.99665259999998,New York County,36061012900
2017-04-07T23:26:42.000,BRONX,10463.0,INDEPENDENCE AVE & W 239 ST,40.8897593,-73.9129123,Bronx County,36005030900
2017-10-10T14:23:38.000,QUEENS,11423.0,HILLSIDE AVE & 201 ST,40.7282239,-73.7948516,Queens,36081124700
2017-03-12T09:28:55.000,QUEENS,11101.0,E/S 10 ST 150' N OF 41 RD,40.6832499,-73.7357376,Queens County,36081062400
2017-10-08T16:30:17.000,BRONX,10451.0,COURTLANDT AVE & E 157 ST,40.8222118,-73.91692320000001,Bronx County,36005006900
2017-08-08T14:14:00.000,BROOKLYN,11211.0,HAVEMEYER & N6 STS,40.71488,-73.95446,Kings County,36047051900
2017-03-09T19:48:28.000,QUEENS,11692.0,FREEWAY & BEACH 59 ST,40.59269570000001,-73.78930759999999,Queens County,36081096400
2017-10-15T15:05:28.000,MANHATTAN,10029.0,LEXINGTON AVE & 109 ST,40.794188399999996,-73.9448749,New York County,36061017200
2017-03-23T18:29:20.000,BRONX,10453.0,UNDERCLIFF AVE & W174 ST,40.8475566,-73.92321020000001,Bronx County,36005020501
2017-12-01T09:20:41.000,BRONX,10461.0,RHINELANDER AVE & HONE AVE,40.85077769999999,-73.8561951,Bronx County,36005025000
2017-07-31T11:07:48.000,BROOKLYN,11212.0,RUTLAND RD & EAST 94 ST,40.662835,-73.9261458,Kings County,36047088200
2017-03-03T16:30:42.000,BROOKLYN,11208.0,SUTTER AVE & CHESTNUT ST,40.672642100000004,-73.8727835,Kings County,36047121000
2017-09-21T14:51:52.000,BRONX,10460.0,E. TREMONT & LELAND AVES,40.8408819,-73.8654755,Bronx County,36005024000
2017-01-06T12:38:32.000,QUEENS,11412.0,112 AVE & 196 ST,40.7282239,-73.7948516,Queens,36081124700
2017-05-10T19:51:23.000,MANHATTAN,10035.0,5 AVE & 118 ST,40.801976700000004,-73.9455153,New York County,36061019000
2017-08-19T14:26:17.000,RICHMOND / STATEN ISLAND,10308.0,NELSON AVE AND WATERFRONT,40.5452749,-74.1487204,Richmond County,36085013203
2017-04-28T22:28:20.000,BROOKLYN,11219.0,15 AVE & 67 ST,40.62216710000001,-73.9983349,Kings County,36047019000
2017-09-13T16:22:53.000,BROOKLYN,11220.0,4 AVE & 50 ST,40.6464326,-74.01251409999998,Kings County,36047007800
2017-11-10T12:00:40.000,BRONX,10456.0,165 ST BTW TRINTY & TINTON AVES,40.8342096,-73.9279029,Bronx County,36005019300
2017-04-16T11:03:21.000,QUEENS,11361.0,43 AVE & 212 ST,40.76098629999999,-73.7716706,Queens County,36081146700
2017-08-18T04:13:55.000,MANHATTAN,10002.0,MADISON ST 300 FT WEST OF JACKSON STS,40.713701,-73.981449,New York County,36061000202
2017-01-03T19:51:16.000,MANHATTAN,10003.0,3 AVE & 12 ST,40.6696598,-73.9925291,Kings County,36047011700
2017-02-04T20:13:10.000,BROOKLYN,11236.0,SEAVIEW AVE & E 84 ST,40.62760170000001,-73.89946789999998,Kings County,36047102600
2017-04-04T12:00:57.000,BRONX,10458.0,VALENTINE AVE & 196 ST,40.8674274,-73.89181409999998,Bronx County,36005040302
2017-05-30T16:24:56.000,BROOKLYN,11231.0,COLUMBIA ST-160' SO. OF VERONA ST,40.68665900000001,-74.00226500000002,Kings County,36047004700
2017-05-08T16:52:40.000,MANHATTAN,10038.0,PEARL & JOHN STS,40.7830603,-73.9712488,New York,36061016900
2017-12-08T14:23:33.000,QUEENS,11372.0,35 AVE & 94 ST,40.7529705,-73.87351140000001,Queens County,36081027300
2017-06-01T19:28:21.000,BRONX,10465.0,RAWLINS AVE & ELLIS PL 250' E OF KEARNE,40.8447819,-73.86482679999997,Bronx,36005023800
2017-12-19T15:33:20.000,BRONX,10456.0,SHERIDAN AVE & MCCLELLAN ST,40.83261450000001,-73.91761559999998,Bronx County,36005018102
2017-09-21T18:02:54.000,MANHATTAN,10032.0,AMSTERDAM AVE & W 165 ST,40.8379811,-73.93834489999998,New York County,36061025100
2017-07-09T11:36:12.000,BRONX,10467.0,HOLLAND AVE & ARNOW AVE,40.8678633,-73.8653301,Bronx County,36005033800
2017-04-25T15:00:20.000,BROOKLYN,,SCHENECTADY AVE & LINCOLN PL,40.6698942,-73.9338001,Kings County,36047035300
2017-04-01T12:04:22.000,QUEENS,11417.0,107 AVE & 90 ST,40.7282239,-73.7948516,Queens,36081124700
2017-09-30T01:51:46.000,QUEENS,11379.0,67 DR & 78 ST,40.7282239,-73.7948516,Queens,36081124700
2017-10-28T13:59:40.000,BRONX,10461.0,WILLIAMSBRIDGE RD & SILVER ST,40.84451,-73.84622829999998,Bronx County,36005020000
2017-02-09T06:22:35.000,QUEENS,11429.0,HEMPSTEAD AVE & 217 LA,40.7282239,-73.7948516,Queens,36081124700
2017-11-12T16:26:19.000,BRONX,10457.0,E BURNSIDE AVE & VALENTINE AVE,40.8502708,-73.9006722,Bronx County,36005037900
2017-05-19T13:26:15.000,QUEENS,11369.0,27TH AVE AND GILMORE ST,40.7282239,-73.7948516,Queens,36081124700
2017-12-01T21:00:15.000,BRONX,10452.0,INWOOD AVE & MCCOMBS RD,40.838739000000004,-73.920342,Bronx County,36005021900
2017-10-23T04:43:03.000,BROOKLYN,11233.0,EASTERN PKWY & ROCKAWAY AVE,40.67315960000001,-73.9112358,Kings County,36047036501
2017-03-17T23:01:32.000,QUEENS,11370.0,NORTHERN BLVD & 80 ST,40.75542520000001,-73.88723619999998,Queens County,36081030903
2017-07-31T21:37:27.000,MANHATTAN,10009.0,E 3 ST & AVE C\LOISAIDA AVE,40.721683,-73.98061390000002,New York County,36061002601
2017-08-17T08:40:14.000,RICHMOND / STATEN ISLAND,10303.0,GRANDVIEW AVE & BRABANT ST,40.632149,-74.165244,Richmond County,36085031901
2017-12-02T20:58:50.000,BROOKLYN,11216.0,NOSTRAND AVE & ST JOHNS PL,40.67163499999999,-73.9503354,Kings County,36047031702
2017-06-15T16:32:04.000,BROOKLYN,11206.0,HUMBOLDT ST & SEIGEL ST,40.704638700000004,-73.9410359,Kings County,36047049300
2017-01-25T14:39:36.000,BRONX,10465.0,E TREMONT AVE & LAWTON AVE,40.817591799999995,-73.81636329999998,Bronx County,36005011800
2017-06-15T20:28:57.000,BRONX,10462.0,BOSTON RD & BX PARK E,40.85080429999999,-73.8674501,Bronx County,36005023000
2017-10-30T13:57:49.000,BRONX,10456.0,FRANKLIN AVE & 169 ST,40.8314084,-73.9022406,Bronx County,36005014900
2017-04-12T12:26:46.000,BROOKLYN,11222.0,FROST ST & KINGSLAND/GRANDPARENTS AV,40.7186748,-73.94049199999998,Kings County,36047047700
2017-06-01T18:35:13.000,MANHATTAN,10009.0,AVENUE B & 2 ST,40.722030600000004,-73.98345570000002,New York County,36061003002
2017-07-26T23:28:38.000,QUEENS,11691.0,MOTT AVE & MCBRIDE ST,40.6058435,-73.7577936,Queens County,36081103201
